Tweet,Polarity,Subjectivity
"link: https://t.co/3waPt96hE1
📰🔥
 Covid global health emergency is over, WHO says&lt; ...
#news #short #shortnews #breaking #breakingnews
2023-05-06 01:37:30.444616 https://t.co/imcdJPsfsR",0.0,0.15
"@RepTroyNehls @JudiciaryGOP Man, woman, camera, TV, Covid",0.0,0.0
RT @P_McCulloughMD: More of the timeline of the US-China creation of SARS-CoV-2 and plan for mass indiscriminate #covidvaccination years in…,0.5,0.5
@commons88755040 No idea. I know some were signed for as low as 10.25% Brent with Pakistani buyers because they were publicly announced. I recall a rush of deals in the low 12s and high 11s just before Covid. Memory is a bit hazy.,0.04,0.30166666666666664
RT @Risemelbourne: Club of Rome 1970s.... Announcing the pending 𝘾𝙡𝙞𝙢𝙖𝙩𝙚 𝘿𝙞𝙨𝙖𝙨𝙩𝙚𝙧 and 𝘽𝙧𝙚𝙖𝙠𝙙𝙤𝙬𝙣 𝙤𝙛 𝙎𝙤𝙘𝙞𝙚𝙩𝙮 for the Early Part of this Centu…,0.1,0.3
I haven’t been to the Mall or shopped for clothes in person since before Covid hit in 2020 and I went to buy hiking shoes and I’m so overwhelmed that I just want to go home lololol,0.0,0.0
"@jeffreyatucker So did they actually test whether people were exposed to covid in that ""effectiveness"" time frame? From my cursory reading all they tested for was whether they got Covid within ""time frame"" of getting the jab. Correct me if I'm wrong.",-0.25,0.5
"RT @mariusknulst: 1/2
Christine Anderson Exposes the Truth About COVID:It Had Nothing to Do With Public Health‼️

""The goal,ultimately,is t…",0.0,0.06666666666666667
"RT @Wyld_Dandelyon: @fearnley_k @ghostcatbce @WHO Yeah.  I don't care if you call it ""endemic"" instead of ""pandemic"" but it is important to…",0.4,1.0
RT @ReesiePeacie: ASYMPTOMATIC CASES EXIST. YOU CAN BE SICK AND NOT KNOW IT. AND SINCE MOST DO NOT MASK AND YOU WON'T KNOW UNLESS YOU TEST…,-0.10714285714285715,0.6785714285714286
RT @IzzraifHarz: i will forever hate covid because it stole several years of my 20s that i can never get back 😭😭 bye bitch,-0.26666666666666666,0.3
"RT @Reuters: COVID no longer constitutes a public health emergency, the WHO announced, in a major step towards the end of the pandemic that…",0.03125,0.2833333333333333
"RT @drclairetaylor: If you ever wanted to read a mixed message this is it. 
End of global health emergency but someone dying every 3 minute…",0.0,0.125
@KlasfeldReports @lawcrimenews Anybody remember at the beginning of Covid him saying it was “very possible“ that famous and rich people would receive treatment before the peons did?,0.2916666666666667,0.9166666666666666
@catturd2 Leftist indoctrination in schools for decades... pandemic with online classes show us.,-0.05,0.6
The World Health Organization (WHO) has declared that COVID-19 no longer qualifies as a global emergency.  https://t.co/Rwd23DRJg4,0.0,0.0
RT @ITGuy1959: Team Biden putting distance between them &amp; their terrible Covid response before election season.,-1.0,1.0
"RT @goddeketal: @WHO @oatila @c_drosten #11 And then there are health officials like Theresa Tam (@CPHO_Canada), pushing boundaries to new…",0.0,0.0
Some of the people suffering from COVID Compulsion are in desperate need of help. I'm serious here. This wasn't posted for jabs or laughs.,-0.4666666666666667,0.8333333333333333
"@maosbot Covid 19 was never a danger to the majority of people. I have never worn a mask, didn’t take the vaxes and I’m 65. Had Covid and it was extremely mild. Don’t know anyone who was v ill or died. Get a grip. Coronaviruses will always be around.",-0.08333333333333334,0.75
"RT @AlexBerenson: Shall we recall some of @CDCDirector's greatest hits?

I think we shall!

March 29, 2021: Dr. W warns of a feeling of ""im…",1.0,1.0
@POTUS This is what happens if you shut down the economy for a pandemic. Stop lying,-0.15555555555555559,0.2888888888888889
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"But instead you left ppl in doubt about efficacy of vaccines/treatments, forced them to miss work/pay if positive, refused to acknowledge transmission of covid thru air... and let that shit rip thru millions of people causing unnecessary death/permanent damage.",-0.13454545454545458,0.4890909090909091
RT @BobGolen: I don't think I was injured by COVID nor the vaccine.  I think I've been injured by the passage of time.,0.0,0.0
"RT @stkirsch: Laura Jeffery, an embalmer in Ontario, Canada just told me that at one point after the COVID vax rollout she recalls 8 out of…",0.0,0.0
"RT @EnemyInAState: Despite the fact we see so many countries taking some form of action in Asia, with the Indian PM himself decalring that…",0.3,0.3
"RT @chescaleigh: The reality is, the pandemic is not over, despite the CDC &amp; the Biden admin’s insistence that it is. Long Covid is a real…",-0.05,0.4
RT @rycunni: @POTUS Look.  Joe’s taking credit for small business owners trying to open back up after COVID.  How cute.,0.0625,0.475
"RT @WHO: @DrTedros ""It is therefore with great hope that I declare #COVID19 over as a global health emergency.

However, that does not mean…",0.4,0.375
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
One thing that makes me feel like a crazy person not having a car + trying to still mitigate covid. Roaming around trying to find a place to eat lunch outdoors bc I can't just sit in a car,-0.6,0.9
"My Mom &amp; I caught covid at the same time, &amp; we’re both still sick. The very worst family bonding. #LongCovid",-0.5714285714285715,0.6607142857142857
"RT @HannahDCox: Watching @RandPaul be vindicated on literally every stand he took against Fauci and COVID Inc. is just incredible.

If you…",0.9,0.9
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
@stockgurutrades @POTUS 24 million lost their job during pandemic 95 percent of those jobs were people going back to work.,0.0,0.0
"RT @wheresourLOGIC: Do not take a Covid test. Ever!
These motherfu*kers are literally trying to destroy humanity. https://t.co/1j5qBakf1u",-0.2,0.0
@HumzaYousaf @scotgov So is poverty just a new thing. How long have you been in power and don't blame covid or Westminster,0.043181818181818175,0.42727272727272725
"@POTUS Joe, don't be taking credit where it isn't due. Job gain is mostly up because of Covid.  But, keep up thd good work.",0.35833333333333334,0.4916666666666667
"RT @LeadingReport: BREAKING: Peter Navarro claims Fauci and Pfizer lied to President Trump about the COVID vaccine, by not revealing the mR…",0.0,0.0
"RT @marcuschown: The only thing the Conservatives have DELIVERED, Mr Sunak, is poverty, misery, the destruction of our precious NHS, the hi…",0.25,1.0
RT @FORTUNE4722: covid finally got me. ive a chronic autoimmune disease so im pretty scared. i m doing little arts to help me get food and…,0.020833333333333332,0.8333333333333334
RT @P_McCulloughMD: Now many reports of retinal artery and optic nerve blindness directly attributable to the mRNA #CovidVaccines Literally…,0.3,0.45
RT @407MarisaL80: Covid has opened my eyes. My kids will never get another childhood vaccine ever again. I have lost all faith in everythin…,0.0,0.0
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"RT @VigilantFox: YouTube Proves That They HATE You, Literally Are Telling You That They'd Rather See You Suffer

I simply posted a video of…",-0.16666666666666666,0.41904761904761906
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Bongara, Peru - 8 year old boy Richard Jeferson Bustamante Bautista got Stevens-J…",0.1,0.2
"RT @DrTedros: Yesterday, the #COVID19 Emergency Committee met for the 15th time and recommended to me that I declare an end to the public h…",0.0,0.06666666666666667
"RT @PhilippineStar: #BreakingNews: World Health Organization announces that the ""COVID-19 global health emergency is over."" https://t.co/rG…",0.0,0.0
"RT @mariusknulst: 1/2
Christine Anderson Exposes the Truth About COVID:It Had Nothing to Do With Public Health‼️

""The goal,ultimately,is t…",0.0,0.06666666666666667
"RT @kprather88: Excellent article. Informative, clear, direct.  One of the best of the pandemic. 

Great job @jvipondmd @sameo416 @Mark_Ung…",0.6,0.5666666666666667
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"RT @nzherald: Covid 19: WHO downgrades pandemic, says it’s no longer emergency https://t.co/7ZAtsPjzlN https://t.co/QgodNRsDG5",0.0,0.0
@rztky @Gerashchenko_en My pilot son spotted one at the Reno-Tahoe airport at the beginning of the pandemic. It was here to dump outdated PPE and move millions in Nevada gold.,-0.4000000000000001,0.6333333333333334
"New York police say shoppers should take off face masks before entering stores
 - If Covid is over how much longer will masks still be allowed in public spaces and public protests?
#NYPD #Masks #Maskcrime https://t.co/vddeHErsYb https://t.co/xKwbtgI3F5",0.08409090909090909,0.19696969696969696
RT @JamesMelville: “Everybody knows we were lied to about Covid. Everybody knows we were lied to about Iraq…The question is how are we goin…,0.0,0.0
"RT @NateB_Panic: ""We have to live with covid"" was always code for we can't spend any more money on stopping people getting sick and dying f…",-0.025974025974025983,0.6190476190476191
@DJBurn77 @KamalaHarris Yeah Covid was a thing. Time to make up for it.,0.0,0.0
RT @trishgreenhalgh: Pop your corks. Global emergency over. But it won’t bring back my mother or the millions like her who died of *hospita…,0.0,0.0
"@ritafields_ Legal tourists were denied entry for over a year. These people were actually making contributions to the US economy, shopping, travel, etc. American policy is so backwards. I don't buy it when they claim it was because of COVID. US citizens kept crossing back and forth.",0.05,0.07500000000000001
"RT @loscharlos: New @NIH study:

“People with #LongCovid had lower levels of CD4+ &amp; CD8+ T cells—immune cells involved in.. immune system r…",0.13636363636363635,0.45454545454545453
"RT @CNN: Covid-19 is no longer a global health emergency, the World Health Organization says https://t.co/JelYn7qACs",0.0,0.0
"RT @spotlightoncn: Taiwanese Minister: Taiwan’s firms accelerate to shift production of out China 

According to a senior Taiwanese officia…",0.0,0.0
RT @goddeketal: @WHO @oatila @c_drosten @CPHO_Canada @j_g_allen @HarvardChanSPH @luckytran @guardian @profamirattaran @mmpadellan @realDona…,0.0,0.0
@POTUS Pravda - 2008 and COVID had nothing to do with this at all.,0.0,0.0
"@nikomer75 Totally agree, unfortunately. I think we know much more, which could in theory help us to deal with any future pandemic.

But the politics has become much more divided, so we will ignore what we know.",0.1,0.575
RT @JamesMelville: The pandemic era was the biggest money transfer scheme to the rich in history. And we are paying for it again with the c…,0.375,0.75
"RT @BarbaraFantechi: Every news source in the world: “WHO declares COVID over”.

What WHO actually said:",0.0,0.1
"RT @AlexBerenson: Shall we recall some of @CDCDirector's greatest hits?

I think we shall!

March 29, 2021: Dr. W warns of a feeling of ""im…",1.0,1.0
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @kprather88: Excellent article. Informative, clear, direct.  One of the best of the pandemic. 

Great job @jvipondmd @sameo416 @Mark_Ung…",0.6,0.5666666666666667
RT @Crimson_Mayhem_: No Twitter. It doesn’t mean the pandemic is over. https://t.co/wgNIRUb0db,-0.3125,0.6875
"Covid kills someone once every three minutes, but the emergency is ""over"".

What a farce.

In other words, we need to spend money and get back to work for the owners of capital, even as it will kill us.

Cool cool cool. https://t.co/J90fhsnVnr",0.08749999999999998,0.47083333333333327
RT @WhiteHouse: President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americ…,0.35,0.35
"RT @kendrawcandraw: As a reminder, the US ended the national emergency related to COVID, a disease that has killed 1.2mill+ people in this…",-0.1,0.2
RT @407MarisaL80: Covid has opened my eyes. My kids will never get another childhood vaccine ever again. I have lost all faith in everythin…,0.0,0.0
"RT @BBCBreaking: Covid-19 global health emergency is over, more than three years after being declared, World Health Organization says https…",0.25,0.25
@Tinoladobo @EverydayJohn_ @POTUS Well Covid played the largest role in both Trumps and Bidens numbers. Think that’s what he was going at.,0.0,0.0
@iluminatibot I heard someone say they got a bad feeling from the covid vaccine. I just want everyone to know!!! I am not dumb! I probably have a decent amount of brain cell connections and in healthy state!,0.006510416666666657,0.5833333333333333
"@The_JL_Podcast @nic_moneypenny @MarioNawfal Only 1-10% of post vax injuries/deaths are reported to VAERS.

https://t.co/uXGTnRqwFL

How many deaths/injuries are too many?

What's your magic number?",0.375,0.75
"RT @LauraMiers: “Hospital-acquired COVID is at the highest level since the start of the pandemic, even though COVID beds are in about the f…",0.0,0.0
@simonateba It’s the right thing to do after using no natural sense during the pandemic &amp; guessing/lying to the American people.,0.07857142857142857,0.3119047619047619
"RT @TonyGonzales4TX: Video of when I was in downtown El Paso yesterday. Police officers told me, “Tony don’t be here unless you have to - t…",0.0,0.0
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
@benshapiro Who was in charge when the pandemic was allowed to run wild? I can’t recall.,0.1,0.4
"WHO downgrades COVID pandemic, says it’s no longer emergency Who gives a shit what WHO says they don't pay my bills so I don't follow their bullshit! https://t.co/8fasvqr8S6",-0.25,0.8
"@ATwarriordonkey @StephTweet @tweetfacts2me @FluffyAnnabelle @TizzyEnt It is STILL a pandemic, so yeah you would mention that in 2023.",0.0,0.0
"@YellowJ97022132 @DrEliDavid If you die from the jab, you don’t get Covid.",0.0,0.0
"RT @TheNationalNews: WHO signals pandemic will end in 2023 but says coronavirus still poses a ‘threat’ 
https://t.co/SsElzwOCNe https://t.c…",0.0,0.0
"@healingceline This post seems to me like further evidence that long covid is psychosomatic.  if you were cold you would've gotten a blanket, and I don't see how sitting outside could drain energy any other way.",-0.155,0.465
RT @KimRigden: Normalize masking at conferences. I was the speaker at 5 sessions. No issue with communicating in my mask. Spent an entire c…,-0.05,0.3625
RT @thepophive: 🚨The #COVID19 era has officially ended. https://t.co/r8VBdkhnWS,0.0,0.0
RT @Crimson_Mayhem_: No Twitter. It doesn’t mean the pandemic is over. https://t.co/wgNIRUb0db,-0.3125,0.6875
"RT @CupeAB: Risky. Unpredictable. Focused on all the wrong things. 

Alberta needs a Premier who is competent and trustworthy. 

Not Daniel…",-0.055555555555555546,0.8555555555555555
"RT @HannahDCox: Watching @RandPaul be vindicated on literally every stand he took against Fauci and COVID Inc. is just incredible.

If you…",0.9,0.9
RT @JimFergusonUK: Pfizer just lost in the UK Court case over misleading info about Covid vaccine safety. Great news. Well done to all thos…,0.8,0.75
@thepowerfulHRV @StephenEllis_PR The short report lost all credibility to me after discovering that they had hidden the context of the covid relief payment frauds which voids the argument against CashApp completely...,-0.022222222222222216,0.3444444444444444
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
"RT @LeadingReport: BREAKING: Peter Navarro claims Fauci and Pfizer lied to President Trump about the COVID vaccine, by not revealing the mR…",0.0,0.0
RT @KimRigden: Normalize masking at conferences. I was the speaker at 5 sessions. No issue with communicating in my mask. Spent an entire c…,-0.05,0.3625
"RT @CSojourner: #CovidIsntOver Hundreds are still dying of #Covid every day, thousands of Americans every week, but America stopped fightin…",0.0,0.0
Avoided Covid for THREE YEARS now look at me,0.0,0.0
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
RT @ImMeme0: Remember when Walensky was lying  about the 'Pandemic Of The Unvaccinated' https://t.co/piVCUR3Xkl,0.0,0.0
"RT @mariusknulst: 1/2
Christine Anderson Exposes the Truth About COVID:It Had Nothing to Do With Public Health‼️

""The goal,ultimately,is t…",0.0,0.06666666666666667
"@AmandaP12915562 @scientist_pop Still waiting on you explanation, stop distracting, see my reply to your fellow bot friend on the COVID Vax deaths.",0.0,0.0
"RT @JoyNewsOnTV: Covid global health emergency is over – WHO #JoyNews 
https://t.co/PjgksSZIDs https://t.co/xBPJWNvupn",0.0,0.0
"RT @EnemyInAState: China has brought back testing centers as well: all around Asia (ie those closest to India, the home of #XBB116 #SARS3 #…",0.0,0.0
"RT @MrkStdngr: @1goodtern AIDS has Killed 40+ Million People in 30 Years, COVID has Killed 30-40 Million People in 3 Years. That would be a…",-0.2,0.0
@JebraFaushay Strange in 2019 no one had these issues but after the pandemic the mental state changed in the youth. What was in the vaccine?,-0.07500000000000001,0.175
@POTUS @CommunityNotes This is incredibly misleading. Many states shut down their economies due to COVID-19. You benefit from those states opening back up and people being able to return to work. What an absolutely silly chart to post.,0.15992063492063488,0.5091269841269842
"RT @disclosetv: JUST IN - COVID no longer a ""global health emergency,"" WHO declares.",0.0,0.0
@Trizellini John Stockton is a very brave guy for speaking up about these medications that actually do immense harm.  Especially the Covid shots.  These have proven to be fatal to many.,0.375,0.875
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"RT @MarioNawfal: BREAKING: COVID-19 Vaccine Can Cause Blindness

A group of scientists recently conducted a study that investigated a poten…",0.0,0.25
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
RT @P_McCulloughMD: Hyperbaric oxygen therapy and nattokinase are the most hopeful tools to ameliorate long COVID and #COVIDVACCINE injury…,0.225,0.45
"@POTUS God blessed US with job that were created pre-pandemic, and blessed US for the jobs that were recovered as we recovered from the pandemic!
God help the mighty Joey that takes credit for this.",0.4,0.9
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @peachiikoo: covid took away the 7th anniversary, now the sk government is taking away the 10th 💔",0.0,0.0
USPS sees ‘massive turnover’ in non-career workers as union protests short-staffing: The Postal Service says it’s getting operations on the right track after years of pandemic-related challenges. But the… @PoseidonTPA #PoseidonTPA #FedearlNewsRadio #News https://t.co/0ob3bkEL7U https://t.co/rhKDFN8tZe,0.14285714285714285,0.7678571428571428
"RT @ConservNeighbor: .
In retrospect, do you think the vaccine mandates imposed by federal officials in countries like the US &amp; Canada were…",0.0,0.0
@HillaryClinton How many jobs are returning from the pandemic and how many have actually been created?,0.3333333333333333,0.3666666666666667
"RT @LauraMiers: *More than 1000 Americans are dying of Covid every week* 

And the CDC’s principal deputy director openly acknowledges Covi…",0.25,0.5
"RT @iluminatibot: The people who caused the lockdowns during the ""pandemic"" were the ones BENEFITING from the lockdowns.

Mom &amp; Pop shops w…",0.0,0.0
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
@MartiGCummings it's could be the new covid strain be careful and make sure to test,0.1787878787878788,0.7811447811447811
"RT @TonyGonzales4TX: Video of when I was in downtown El Paso yesterday. Police officers told me, “Tony don’t be here unless you have to - t…",0.0,0.0
"RT @MakisMD: New Article: Brain Aneurysms as a serious and common COVID-19 mRNA vaccine injury in young people - Part 2   

14 tragic cases…",-0.2293939393939394,0.5542424242424242
"Good news!  As of May 12, the Covid vax will FINALLY no longer be required for entry into the USA!

🇺🇸 And there's still time for all you international folks to sign up for the YAG!  🇺🇸

💕 https://t.co/dPtturD8fW 💕 https://t.co/WLX8MQTUoW",0.2916666666666667,0.5333333333333333
"RT @paimadhu: WHO ended the 'emergency' today but these images are a reminder of who got left behind &amp; who had the worst of it

- 2.3 billi…",-0.4666666666666666,0.5666666666666667
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"Around 500,000 of the recalled COVID tests were distributed to CVS Health and around 16,000 were sent to Amazon for sale. https://t.co/dN4TqHU6dD",0.0,0.0
"RT @WSJ: The World Health Organization declared the Covid-19 emergency over. For Americans, the side effects linger—from how we spend our t…",0.0,0.0
RT @WhiteHouse: President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americ…,0.35,0.35
"RT @wsbgnl: The White House didn't care about the staggering health impact of the first ""Omicron-like event"" so no reason to expect they wo…",0.125,0.16666666666666666
"RT @brain__frog: euthanization of disabled ppl, commodification of human needs, the ongoing unmitigated pandemic, public execution of homel…",-0.06666666666666667,0.15555555555555556
"RT @WHO: @DrTedros ""It is therefore with great hope that I declare #COVID19 over as a global health emergency.

However, that does not mean…",0.4,0.375
"RT @nzherald: Covid 19: WHO downgrades pandemic, says it’s no longer emergency https://t.co/7ZAtsPjzlN https://t.co/QgodNRsDG5",0.0,0.0
"RT @paimadhu: WHO ended the 'emergency' today but these images are a reminder of who got left behind &amp; who had the worst of it

- 2.3 billi…",-0.4666666666666666,0.5666666666666667
"@ChirpyChet Where the fuck have you been, you talk like your hands are clean they are not, you worshipped at the feet of Boris who inflicted pain on families who's relatives were dying of COVID while he was getting pissed u are no longer a 1 nation Tory party you are a one class facist party",-0.016666666666666663,0.65
RT @LisaAMcCorkell: Please take our @patientled survey on reinfections so we can better understand the impact of COVID reinfections on heal…,0.5,0.5
"RT @EricTopol: In March 2020, Dr. Michael Osterholm (@mtosterholm) wrote there would likely be 800,00 American deaths from Covid in the nex…",0.0,0.5
"RT @JamesGRickards: Another pandemic panic neo-fascist heads for the hills. Maybe she'll join Anthony ""Mengele"" Fauci in a consulting posit…",0.0,0.0
"@Deytookerrjabs @niftytomato3 @tkbest @cotupacs 2/ So far, the new variants aren’t as severe as the initial virus for the majority of population because majority are vaccinated.

There is no cure vax for Covid yet &amp;…",0.07878787878787878,0.48484848484848486
@POTUS job creation vs people getting their jobs back after covid are different. way to gas light people into thinking you are actually doing something.,0.1,0.35
RT @graeme_0: Walensky wasn't really seen after her infection a few months ago.  I'm betting she's resigning because of long covid struggle…,-0.016666666666666666,0.23333333333333336
RT @WhiteHouse: President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americ…,0.35,0.35
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
"RT @MarioNawfal: BREAKING: COVID-19 Vaccine Can Cause Blindness

A group of scientists recently conducted a study that investigated a poten…",0.0,0.25
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @EvilEnPEmpire: The WHO just declared an end to the Covid emergency…

🥱 https://t.co/X9TGrYavBM",0.0,0.0
"@sublimepilgrim ‘She said my Long Covid had taken too much importance in my life.‘

That says all you really need to know, doesn’t it? If you stay, remember what you are modelling for your kids - that it’s OK for someone to refuse to help their sick spouse.",0.027142857142857156,0.4314285714285714
RT @407MarisaL80: Covid has opened my eyes. My kids will never get another childhood vaccine ever again. I have lost all faith in everythin…,0.0,0.0
@POTUS Drunk interns don't factor in covid. When you factor that in it's a net negative,-0.26666666666666666,0.4666666666666666
"RT @MinKittenPDNim: They've all got to be thinking it too...Enlistment, historically, has been the end of a lot of male idols peak populari…",0.0,0.05
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
RT @MichaelJaco9: Nice for her. I think a tropical location like Gitmo or the newly opened spa in Guam would be perfect for her service to…,0.5787878787878787,0.8181818181818182
"@GYamey All 3 of my sons have received hpv vax.  They’ve all received prime Covid vax.  But no, more!!

Risk reward is askew for any more Covid vax (they’re 17-22).

They’ve all had Covid.

Am I anti vax?  Nope!!  I just know EXACTLY what the science says.",0.13515625,0.4125
"RT @ChildrensHD: Dr. Meryl Nass: ""I DO NOT Intend to Ever Be Injected With a Vaccine Again""

""Because after COVID, I have come to understan…",0.0,0.0
"RT @JBananasPhD: @DrTedros *Hope in the absence of facts.

We still are experiencing an unacceptable level of deaths (excess in UK is at 20…",-0.0125,0.0
"BULLSHIT....

Survey: 1 in 10 in NYC Lost at Least 3 People to COVID https://t.co/I9f7PVXYYc",-0.3,0.4
"RT @DocAhmadMalik: Lest we forget...
Who were you during covid? https://t.co/ooaKMKJryz",0.0,0.0
"RT @kevinnbass: New study:

👉COVID-19 vaccine significantly increases the risk of damage to the blood vessels in the eyes.

👉Risk continues…",0.2556818181818182,0.6647727272727273
The WHO basically declared the pandemic over today. Can’t we run around like in that gum commercial?,0.0,0.0
"RT @LizWhatsherface: Last bit of unsolicited advice: if you want to know what's going on with the pandemic, read business media. Forbes kno…",0.0,0.06666666666666667
RT @P_McCulloughMD: Blindness after #CovidVaccines a real problem with multiple mechanisms in the medical literature.  More reports coming…,0.175,0.2
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Bongara, Peru - 8 year old boy Richard Jeferson Bustamante Bautista got Stevens-J…",0.1,0.2
"@POTUS People hate on @POTUS  but forget that all the COVID mismanagement, Interst rate drops, fiscal policy, etc that got us here was Trump.

Trump was by far the worst person to manage Covid and then there was the Insurrection, and being Putins lap dog, protecting Nazis, etc",-0.5666666666666668,0.9666666666666667
"RT @mariusknulst: 2/
- democracy,the rule of law.They want to get rid of all this‼️

This COVID thing had never anything to do with public…",0.0,0.0
"RT @LeadingReport: BREAKING: Peter Navarro claims Fauci and Pfizer lied to President Trump about the COVID vaccine, by not revealing the mR…",0.0,0.0
RT @IzzraifHarz: i will forever hate covid because it stole several years of my 20s that i can never get back 😭😭 bye bitch,-0.26666666666666666,0.3
"RT @PorshaJay: I just hate how often we devalue black men simply based off of their income like we not in a damn recession, still trying to…",-0.32222222222222224,0.5634920634920636
@JolyonMaugham UK Food inflation currently lower than the EU. But y'all loved your free holiday during the COVID panic.,0.3666666666666667,0.6666666666666666
"RT @HarrietEve9: Delusional Eboni K. Williams shuts it down after her toxic deflection and nonsensical comments 🤣😭😭

I was trying to ask he…",-0.15555555555555559,0.2888888888888889
RT @IzzraifHarz: i will forever hate covid because it stole several years of my 20s that i can never get back 😭😭 bye bitch,-0.26666666666666666,0.3
"RT @MarioNawfal: BREAKING: COVID-19 Vaccine Can Cause Blindness

A group of scientists recently conducted a study that investigated a poten…",0.0,0.25
"People throw around “we’re doing what federal gov/cdc” says so much as a way of getting out of doing the right thing. Like the gov/cdc has never done anything awful, inhuman, or unethical. :| (my partner’s work just decided to fully pretend covid is like a basic flu) 💀",-0.12857142857142856,0.46517857142857144
RT @PrincessRama__: The WHO has officially declared the COVID pandemic over. Can you guys take off those taxes from our purchases please???…,0.0,0.0
"RT @goddeketal: #3 Already during the Spanish flu, it was claimed that masks would reduce transmission by 99%. However, studies suggest tha…",0.0,0.0
RT @bri35341840: @goddeketal @DrMaryTBassett If Covid had a face. https://t.co/JRg1r90HJ3,0.0,0.0
"@joeolivermd Just saw the cardiologist. Masks required. His was a little blue one, loose &amp; almost off his nose. Not a single air purifier in any of the small rooms in the large clinic. When it came up in conversation that I haven't had covid, he snorted &amp; said I was ""one of the few.""
WTAF",-0.06634615384615386,0.2874411302982732
RT @IzzraifHarz: i will forever hate covid because it stole several years of my 20s that i can never get back 😭😭 bye bitch,-0.26666666666666666,0.3
"RT @DrCharlesL: Remember during COVID, the 'breaking' news notifications for every daily death count?

Rolling coverage on cases? Hospitali…",0.0,0.0
"RT @LauraMiers: “The numbers still fluctuate…For example, only 260 people officially died of COVID-19 on April 4, 2023, but 2,438 deaths we…",0.0,1.0
"@BelindaJones68 Got me flu and Covid vax yesterday, a wee bit iffy today but I'll soldier on as always, so I hope your Saturday is as pleasant as can be, Cheers Bee ..😊👍",0.7333333333333333,0.9666666666666667
RT @IzzraifHarz: i will forever hate covid because it stole several years of my 20s that i can never get back 😭😭 bye bitch,-0.26666666666666666,0.3
@TravisAllen02 @POTUS There was a pandemic. https://t.co/5GMMfnxNYm,0.0,0.0
"RT @so_engery: Guess who’s back with more Disco Elysium Commission slots? 

$150 and I’ll draw you your fave scene or character ‘cause I go…",0.25,0.25
"RT @PhilippineStar: #BreakingNews: World Health Organization announces that the ""COVID-19 global health emergency is over."" https://t.co/rG…",0.0,0.0
